,Country Name,Country Code,Year,PIB_(1000_US$)
12304,Montenegro,MNE,2006,2721903.1489148196
12305,Mongolia,MNG,2006,3414055.5661138003
12306,Northern Mariana Islands,MNP,2006,990000.0
12307,Mozambique,MOZ,2006,9149485.07133634
12308,Mauritania,MRT,2006,3040716.6790766898
12309,Mauritius,MUS,2006,7028803.365701511
12310,Malawi,MWI,2006,3998020.1766736396
12311,Malaysia,MYS,2006,162691238.209476
12312,North America,NAC,2006,15135440910.461199
12313,Namibia,NAM,2006,7835043.624012409
12315,Niger,NER,2006,3646728.0600646297
12316,Nigeria,NGA,2006,236103982.43163502
12317,Nicaragua,NIC,2006,6763688.10472396
12318,Netherlands,NLD,2006,733340860.619747
12319,Norway,NOR,2006,345581369.96554
12320,Nepal,NPL,2006,9043715.3558881
12322,New Zealand,NZL,2006,111608845.081383
12323,OECD members,OED,2006,39340398440.886
12324,Oman,OMN,2006,37215864.7594278
12325,Other small states,OSS,2006,217722507.81262302
12326,Pakistan,PAK,2006,137264061.106043
12327,Panama,PAN,2006,18141666.3
12328,Peru,PER,2006,88643193.061748
12329,Philippines,PHL,2006,122210716.311048
12330,Palau,PLW,2006,189028.9
12331,Papua New Guinea,PNG,2006,8355006.71125024
12332,Poland,POL,2006,344748646.558391
12333,Pre-demographic dividend,PRE,2006,624340382.9595289
12334,Puerto Rico,PRI,2006,87276164.4
12336,Portugal,PRT,2006,208581694.89399102
12337,Paraguay,PRY,2006,13429430.050261002
12338,West Bank and Gaza,PSE,2006,4910100.0
12339,Pacific island small states,PSS,2006,5538523.37620626
12340,Post-demographic dividend,PST,2006,37464378832.814
12342,Qatar,QAT,2006,60882142.8571428
12343,Romania,ROU,2006,122022997.50801
12344,Russian Federation,RUS,2006,989930542.278695
12345,Rwanda,RWA,2006,3194248.8657543603
12346,South Asia,SAS,2006,1196088040.8793502
12347,Saudi Arabia,SAU,2006,376900133.51134795
12348,Sudan,SDN,2006,35822408.6115588
12349,Senegal,SEN,2006,11847848.224894699
12350,Singapore,SGP,2006,148630373.21417302
12351,Solomon Islands,SLB,2006,456705.43399697804
12352,Sierra Leone,SLE,2006,1885112.20185278
12353,El Salvador,SLV,2006,15999886.4
12354,San Marino,SMR,2006,2092585.6228829501
12356,Serbia,SRB,2006,32482070.3603204
12357,Sub-Saharan Africa (excluding high income),SSA,2006,908642667.292989
12359,Sub-Saharan Africa,SSF,2006,909662883.6427081
12360,Small states,SST,2006,277903305.54350704
12361,Sao Tome and Principe,STP,2006,142775.106811733
12362,Suriname,SUR,2006,2626380.43517877
12363,Slovak Republic,SVK,2006,70708098.1056329
12364,Slovenia,SVN,2006,39481044.9128089
12365,Sweden,SWE,2006,420223767.314521
12366,Eswatini,SWZ,2006,3291353.81285535
12368,Seychelles,SYC,2006,1016418.22925159
12369,Syrian Arab Republic,SYR,2006,33332844.574780103
12370,Turks and Caicos Islands,TCA,2006,721891.47
12371,Chad,TCD,2006,7422102.655988321
12372,East Asia & Pacific (IDA & IBRD countries),TEA,2006,3734927475.18092
12373,Europe & Central Asia (IDA & IBRD countries),TEC,2006,2458845913.62889
12374,Togo,TGO,2006,2349495.62059025
12375,Thailand,THA,2006,221758486.880313
12376,Tajikistan,TJK,2006,2830220.71307301
12377,Turkmenistan,TKM,2006,10276674.3648961
12378,Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,3182621789.33342
12379,Timor-Leste,TLS,2006,2657842.7
12380,Middle East & North Africa (IDA & IBRD countries),TMN,2006,806857662.7880459
12381,Tonga,TON,2006,294137.737070038
12382,South Asia (IDA & IBRD),TSA,2006,1196088040.8793502
12383,Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,909662883.6427081
12384,Trinidad and Tobago,TTO,2006,18369361.0943886
12385,Tunisia,TUN,2006,34378437.2652141
12386,Turkey,TUR,2006,552486912.921989
12387,Tuvalu,TUV,2006,22902.861445783103
12388,Tanzania,TZA,2006,18649590.2482626
12389,Uganda,UGA,2006,9942597.77999265
12390,Ukraine,UKR,2006,107647920.79207902
12391,Upper middle income,UMC,2006,8931252498.622301
12392,Uruguay,URY,2006,19579457.9647544
12393,United States,USA,2006,13814611414.0
12394,Uzbekistan,UZB,2006,17330833.852918997
12395,St. Vincent and the Grenadines,VCT,2006,610930.037037037
12396,"Venezuela, RB",VEN,2006,183477522.12389398
12398,Virgin Islands (U.S.),VIR,2006,4504000.0
12399,Vietnam,VNM,2006,66371664.8170436
12400,Vanuatu,VUT,2006,439376.794094041
12401,World,WLD,2006,51448273094.746704
12402,Samoa,WSM,2006,505832.43982297694
12403,Kosovo,XKX,2006,3846819.7214904
12404,"Yemen, Rep.",YEM,2006,19061978.5861278
12405,South Africa,ZAF,2006,271638484.826109
12406,Zambia,ZMB,2006,12756858.8992812
12407,Zimbabwe,ZWE,2006,5443896.5
12408,Aruba,ABW,2007,2615083.79888268
12409,Afghanistan,AFG,2007,9747886.104532508
12410,Angola,AGO,2007,65266452.08138599
12411,Albania,ALB,2007,10677321.490380699
12412,Andorra,AND,2007,4016972.3514919207
12413,Arab World,ARB,2007,1638456504.4539099
12414,United Arab Emirates,ARE,2007,257916133.424098
12415,Argentina,ARG,2007,287530508.430568
12416,Armenia,ARM,2007,9206301.700396191
12417,American Samoa,ASM,2007,520000.0
12418,Antigua and Barbuda,ATG,2007,1311401.3333333302
12419,Australia,AUS,2007,853099630.9963101
12420,Austria,AUT,2007,388691445.38735294
12421,Azerbaijan,AZE,2007,33050343.7827759
12422,Burundi,BDI,2007,1356199.3648588199
12423,Belgium,BEL,2007,470324254.03777707
12424,Benin,BEN,2007,5969535.13158016
12425,Burkina Faso,BFA,2007,6771277.87096412
12426,Bangladesh,BGD,2007,79611888.213148
12427,Bulgaria,BGR,2007,44411476.5570329
12428,Bahrain,BHR,2007,21730000.0
12429,"Bahamas, The",BHS,2007,10618340.0
12430,Bosnia and Herzegovina,BIH,2007,15778767.6696991
12431,Belarus,BLR,2007,45277399.813606694
12432,Belize,BLZ,2007,1290542.55
12433,Bermuda,BMU,2007,5895048.0
12434,Bolivia,BOL,2007,13120183.1567149
12435,Brazil,BRA,2007,1397084349.95635
12436,Barbados,BRB,2007,4674007.45
12437,Brunei Darussalam,BRN,2007,12247694.2472298
12438,Bhutan,BTN,2007,1168308.5174261902
12439,Botswana,BWA,2007,10939053.3654786
12440,Central African Republic,CAF,2007,1697565.9486532302
12441,Canada,CAN,2007,1464977190.20575
12442,Central Europe and the Baltics,CEB,2007,1264978457.98978
12443,Switzerland,CHE,2007,479913362.212596
12444,Channel Islands,CHI,2007,11514605.8423369
12445,Chile,CHL,2007,173605968.179255
12446,China,CHN,2007,3550342425.23825
12447,Cote d'Ivoire,CIV,2007,20343635.3196174
12448,Cameroon,CMR,2007,22365265.02566
12449,"Congo, Dem. Rep.",COD,2007,16737071.81638
12450,"Congo, Rep.",COG,2007,8394688.28406224
12451,Colombia,COL,2007,205706860.69930103
12452,Comoros,COM,2007,794621.6764876809
12453,Cabo Verde,CPV,2007,1513933.9832239803
12454,Costa Rica,CRI,2007,26743972.5641217
12455,Caribbean small states,CSS,2007,60908386.4442509
12456,Cuba,CUB,2007,58603900.0
12458,Cayman Islands,CYM,2007,4466503.540141599
12459,Cyprus,CYP,2007,23968764.0295647
12460,Czech Republic,CZE,2007,189227050.759595
12461,Germany,DEU,2007,3421229126.74514
12462,Djibouti,DJI,2007,847918.929107984
12463,Dominica,DMA,2007,421375.851851852
12464,Denmark,DNK,2007,319423424.50906605
12465,Dominican Republic,DOM,2007,43965459.0698118
12466,Algeria,DZA,2007,134978727.825851
12467,East Asia & Pacific (excluding high income),EAP,2007,4730920228.22268
12468,Early-demographic dividend,EAR,2007,6487606401.90679
12469,East Asia & Pacific,EAS,2007,12208484750.7356
12470,Europe & Central Asia (excluding high income),ECA,2007,2672807963.2146
12471,Europe & Central Asia,ECS,2007,21192517897.0455
12472,Ecuador,ECU,2007,51007777.0
12473,"Egypt, Arab Rep.",EGY,2007,130478960.092499
12474,Euro area,EMU,2007,12862302208.6962
12475,Eritrea,ERI,2007,1317974.49105691
12476,Spain,ESP,2007,1472131125.10266
12477,Estonia,EST,2007,22445582.9455242
12478,Ethiopia,ETH,2007,19707616.7727996
12479,European Union,EUU,2007,17808017110.300602
12480,Fragile and conflict affected situations,FCS,2007,452554661.496344
12481,Finland,FIN,2007,256052559.54010397
12482,Fiji,FJI,2007,3405050.61168726
12483,France,FRA,2007,2657213249.38407
12484,Faroe Islands,FRO,2007,2290133.54887301
12485,"Micronesia, Fed. Sts.",FSM,2007,256787.15087410097
12486,Gabon,GAB,2007,12438956.7564455
12487,United Kingdom,GBR,2007,3100882352.94118
12488,Georgia,GEO,2007,10172882.3705477
12489,Ghana,GHA,2007,24758819.717707403
12491,Guinea,GIN,2007,6281917.65590249
12492,"Gambia, The",GMB,2007,1279704.74482781
12493,Guinea-Bissau,GNB,2007,695990.208376629
12494,Equatorial Guinea,GNQ,2007,13071718.758737301
12495,Greece,GRC,2007,318497936.901177
12496,Grenada,GRD,2007,758683.5925925929
12497,Greenland,GRL,2007,2249811.7089479603
12498,Guatemala,GTM,2007,34113107.372317
12499,Guam,GUM,2007,4375000.0
12500,Guyana,GUY,2007,1740180.44425731
12501,High income,HIC,2007,43405504709.934395
12502,"Hong Kong SAR, China",HKG,2007,211597405.59386802
12503,Honduras,HND,2007,12275501.7842971
12504,Heavily indebted poor countries (HIPC),HPC,2007,355900485.443965
12505,Croatia,HRV,2007,60182977.5333271
12506,Haiti,HTI,2007,5885325.589976421
12507,Hungary,HUN,2007,139966001.50959197
12508,IBRD only,IBD,2007,14131099202.393099
12509,IDA & IBRD total,IBT,2007,15211185830.5502
12510,IDA total,IDA,2007,1084894597.00251
12511,IDA blend,IDB,2007,547458218.815534
12512,Indonesia,IDN,2007,432216737.77486104
12513,IDA only,IDX,2007,531219302.714383
12514,Isle of Man,IMN,2007,4466100.440176071
12515,India,IND,2007,1216735441.5248601
12517,Ireland,IRL,2007,269917943.47112
12518,"Iran, Islamic Rep.",IRN,2007,349881601.45856
12519,Iraq,IRQ,2007,88840050.4970957
12520,Iceland,ISL,2007,21514962.936538897
12521,Israel,ISR,2007,178959188.651688
12522,Italy,ITA,2007,2210292636.18943
12523,Jamaica,JAM,2007,12827809.9652375
12524,Jordan,JOR,2007,17350521.861777198
12525,Japan,JPN,2007,4515264514.430571
12526,Kazakhstan,KAZ,2007,104849886.825584
12527,Kenya,KEN,2007,31958195.1822406
12528,Kyrgyz Republic,KGZ,2007,3802566.1708154297
12529,Cambodia,KHM,2007,8639235.84218075
12530,Kiribati,KIR,2007,132671.742950381
12531,St. Kitts and Nevis,KNA,2007,723938.703703704
12532,"Korea, Rep.",KOR,2007,1122679154.6324098
12533,Kuwait,KWT,2007,114639690.35890199
12534,Latin America & Caribbean (excluding high income),LAC,2007,3585498689.65606
12535,Lao PDR,LAO,2007,4222962.98753859
12536,Lebanon,LBN,2007,24873482.491675
12537,Liberia,LBR,2007,1373000.0
12538,Libya,LBY,2007,67516236.3377158
12539,St. Lucia,LCA,2007,1279428.22222222
12540,Latin America & Caribbean,LCN,2007,3949514980.76089
12541,Least developed countries: UN classification,LDC,2007,474808454.444877
12542,Low income,LIC,2007,269645198.61430603
12543,Liechtenstein,LIE,2007,4601299.56681106
12544,Sri Lanka,LKA,2007,32350248.4108216
12545,Lower middle income,LMC,2007,3176960683.5050297
12546,Low & middle income,LMY,2007,14553682809.0411
12547,Lesotho,LSO,2007,1716262.75300196
12548,Late-demographic dividend,LTE,2007,9371493094.252892
12549,Lithuania,LTU,2007,39738180.076628305
12550,Luxembourg,LUX,2007,50888134.4100739
12551,Latvia,LVA,2007,30897981.1243332
12552,"Macao SAR, China",MAC,2007,18340447.242997102
12554,Morocco,MAR,2007,79041294.8744553
12555,Monaco,MCO,2007,5867916.780728171
12556,Moldova,MDA,2007,4401189.466140579
12557,Madagascar,MDG,2007,8524620.739240741
12558,Maldives,MDV,2007,1868383.4609375
12559,Middle East & North Africa,MEA,2007,2124114262.9256
12560,Mexico,MEX,2007,1052696282.27888
12561,Marshall Islands,MHL,2007,153884.6
12562,Middle income,MIC,2007,14284960851.3757
12563,North Macedonia,MKD,2007,8336478.142088721
12564,Mali,MLI,2007,8145694.63188354
12565,Malta,MLT,2007,7880509.170544759
12566,Myanmar,MMR,2007,20182477.4805512
12567,Middle East & North Africa (excluding high income),MNA,2007,1003344252.2861199
12568,Montenegro,MNE,2007,3680710.37503422
12569,Mongolia,MNG,2007,4234999.82330839
12570,Northern Mariana Islands,MNP,2007,938000.0
12571,Mozambique,MOZ,2007,10423424.155292299
12572,Mauritania,MRT,2007,3356753.1701129605
12573,Mauritius,MUS,2007,8150138.75715741
12574,Malawi,MWI,2007,4432937.04579897
12575,Malaysia,MYS,2007,193547824.06329998
12576,North America,NAC,2007,15922730888.205801
12577,Namibia,NAM,2007,8740865.60024981
12579,Niger,NER,2007,4291363.39091295
12580,Nigeria,NGA,2007,275625684.968615
12581,Nicaragua,NIC,2007,7423367.7534758905
12582,Netherlands,NLD,2007,847481522.036682
12583,Norway,NOR,2007,400937100.158657
12584,Nepal,NPL,2007,10325618.017378999
12585,Nauru,NRU,2007,20439.158423614397
12586,New Zealand,NZL,2007,137316087.308003
12587,OECD members,OED,2007,43025580384.3755
12588,Oman,OMN,2007,42085305.591677494
12589,Other small states,OSS,2007,266541586.05125302
12590,Pakistan,PAK,2007,152385716.311916
12591,Panama,PAN,2007,21295984.2
12592,Peru,PER,2007,102170981.144136
12593,Philippines,PHL,2007,149359918.059998
12594,Palau,PLW,2007,194630.3
12595,Papua New Guinea,PNG,2007,9545177.00487155
12596,Poland,POL,2007,429063549.983742
12597,Pre-demographic dividend,PRE,2007,756280411.615646
12598,Puerto Rico,PRI,2007,89524131.6
12600,Portugal,PRT,2007,240190803.44922
12601,Paraguay,PRY,2007,17856270.473153
12602,West Bank and Gaza,PSE,2007,5505800.0
12603,Pacific island small states,PSS,2007,6103609.35240829
12604,Post-demographic dividend,PST,2007,40875834568.849396
12606,Qatar,QAT,2007,79712087.9120879
12607,Romania,ROU,2007,174585202.805233
12608,Russian Federation,RUS,2007,1299705764.82362
12609,Rwanda,RWA,2007,3875655.21843662
12610,South Asia,SAS,2007,1504193490.5610201
12611,Saudi Arabia,SAU,2007,415964509.673115
12612,Sudan,SDN,2007,45898948.5640593
12613,Senegal,SEN,2007,14285970.0851384
12614,Singapore,SGP,2007,180941941.47700897
12615,Solomon Islands,SLB,2007,516074.22895974905
12616,Sierra Leone,SLE,2007,2158496.8728579604
12617,El Salvador,SLV,2007,17011750.9
12618,San Marino,SMR,2007,2488365.72679989
12620,Serbia,SRB,2007,43170990.6164729
12621,Sub-Saharan Africa (excluding high income),SSA,2007,1056162389.53285
12623,Sub-Saharan Africa,SSF,2007,1057198426.2702099
12624,Small states,SST,2007,333579064.011315
12625,Sao Tome and Principe,STP,2007,149146.923104274
12626,Suriname,SUR,2007,2936612.0218579196
12627,Slovak Republic,SVK,2007,86454081.57678619
12628,Slovenia,SVN,2007,48006373.1179852
12629,Sweden,SWE,2007,487972865.005622
12630,Eswatini,SWZ,2007,3469363.93116431
12632,Seychelles,SYC,2007,1033561.6540568001
12633,Syrian Arab Republic,SYR,2007,40405006.0072086
12634,Turks and Caicos Islands,TCA,2007,773489.74
12635,Chad,TCD,2007,8638711.4427705
12636,East Asia & Pacific (IDA & IBRD countries),TEA,2007,4721633483.90329
12637,Europe & Central Asia (IDA & IBRD countries),TEC,2007,3162054490.73167
12638,Togo,TGO,2007,2659095.1011002604
12639,Thailand,THA,2007,262942650.54377103
12640,Tajikistan,TJK,2007,3719506.17283951
12641,Turkmenistan,TKM,2007,12664165.1031895
12642,Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,3768884274.75558
12643,Timor-Leste,TLS,2007,2881040.2
12644,Middle East & North Africa (IDA & IBRD countries),TMN,2007,997895422.8931609
12645,Tonga,TON,2007,300143.056873221
12646,South Asia (IDA & IBRD),TSA,2007,1504193490.5610201
12647,Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,1057198426.2702099
12648,Trinidad and Tobago,TTO,2007,21641620.0499352
12649,Tunisia,TUN,2007,38908069.299204
12650,Turkey,TUR,2007,675770112.179989
12651,Tuvalu,TUV,2007,27030.996027437697
12652,Tanzania,TZA,2007,21843529.0249154
12653,Uganda,UGA,2007,12292813.6032327
12654,Ukraine,UKR,2007,142579603.960396
12655,Upper middle income,UMC,2007,11108021672.1879
12656,Uruguay,URY,2007,23410572.6332882
12657,United States,USA,2007,14451858650.0
12658,Uzbekistan,UZB,2007,22311393.9278817
12659,St. Vincent and the Grenadines,VCT,2007,684446.259259259
12660,"Venezuela, RB",VEN,2007,230364012.575687
12662,Virgin Islands (U.S.),VIR,2007,4803000.0
12663,Vietnam,VNM,2007,77414425.53224519
12664,Vanuatu,VUT,2007,526428.309945088
12665,World,WLD,2007,57968336365.870705
12666,Samoa,WSM,2007,570469.196667431
12667,Kosovo,XKX,2007,4655899.2608814705
12668,"Yemen, Rep.",YEM,2007,21650532.2642322
12669,South Africa,ZAF,2007,299415505.15229803
12670,Zambia,ZMB,2007,14056957.976264799
12671,Zimbabwe,ZWE,2007,5291950.1
12672,Aruba,ABW,2008,2745251.39664804
12673,Afghanistan,AFG,2008,10109218.0677904
12674,Angola,AGO,2008,88538611.2051433
12675,Albania,ALB,2008,12881353.984642599
12676,Andorra,AND,2008,4007353.1565841497
12677,Arab World,ARB,2008,2078956299.03521
12678,United Arab Emirates,ARE,2008,315474615.73859805
12679,Argentina,ARG,2008,361558037.11041903
12680,Armenia,ARM,2008,11662040.7138753
12681,American Samoa,ASM,2008,563000.0
12682,Antigua and Barbuda,ATG,2008,1368431.03703704
12683,Australia,AUS,2008,1053995523.72426
12684,Austria,AUT,2008,430294287.388311
12685,Azerbaijan,AZE,2008,48852482.960077904
12686,Burundi,BDI,2008,1611835.9019063
12687,Belgium,BEL,2008,515223524.24197996
12688,Benin,BEN,2008,7132787.39666547
12689,Burkina Faso,BFA,2008,8369637.06540255
12690,Bangladesh,BGD,2008,91631278.2393237
12691,Bulgaria,BGR,2008,54409138.4983548
12692,Bahrain,BHR,2008,25710877.6595745
12693,"Bahamas, The",BHS,2008,10526000.0
12694,Bosnia and Herzegovina,BIH,2008,19112739.6644697
12695,Belarus,BLR,2008,60763483.146067396
12696,Belize,BLZ,2008,1368625.15
12697,Bermuda,BMU,2008,6109928.0
12698,Bolivia,BOL,2008,16674324.6342373
12699,Brazil,BRA,2008,1695824565.9831998
12700,Barbados,BRB,2008,4784925.1
12701,Brunei Darussalam,BRN,2008,14393099.068585899
12702,Bhutan,BTN,2008,1227808.79034888
12703,Botswana,BWA,2008,10945070.441928301
12704,Central African Republic,CAF,2008,1985240.9861850801
12705,Canada,CAN,2008,1549131208.99719
12706,Central Europe and the Baltics,CEB,2008,1530584249.71056
12707,Switzerland,CHE,2008,554363401.3479829
12709,Chile,CHL,2008,179638496.27857396
12710,China,CHN,2008,4594306848.76308
12711,Cote d'Ivoire,CIV,2008,24224903.0996283
12712,Cameroon,CMR,2008,26409781.215184398
12713,"Congo, Dem. Rep.",COD,2008,19788515.8738942
12714,"Congo, Rep.",COG,2008,11859013.2809951
12715,Colombia,COL,2008,241710969.50289398
12716,Comoros,COM,2008,911967.4287138369
12717,Cabo Verde,CPV,2008,1789333.7486798998
12718,Costa Rica,CRI,2008,30612927.059096698
12719,Caribbean small states,CSS,2008,69109699.22196859
12720,Cuba,CUB,2008,60806300.0
12722,Cayman Islands,CYM,2008,4586172.566902679
12723,Cyprus,CYP,2008,27844698.989307202
12724,Czech Republic,CZE,2008,235718586.901129
12725,Germany,DEU,2008,3730027830.67233
12726,Djibouti,DJI,2008,999105.339267729
12727,Dominica,DMA,2008,458190.18518518494
12728,Denmark,DNK,2008,353361038.818383
12729,Dominican Republic,DOM,2008,48122601.5893469
12730,Algeria,DZA,2008,170997541.14098498
12731,East Asia & Pacific (excluding high income),EAP,2008,5987641610.123281
12732,Early-demographic dividend,EAR,2008,7308265463.57204
12733,East Asia & Pacific,EAS,2008,14099693484.6933
12734,Europe & Central Asia (excluding high income),ECA,2008,3310744306.0361
12735,Europe & Central Asia,ECS,2008,23265068458.6819
12736,Ecuador,ECU,2008,61762635.0
12737,"Egypt, Arab Rep.",EGY,2008,162818181.81818202
12738,Euro area,EMU,2008,14098979489.4843
12739,Eritrea,ERI,2008,1380188.8
12740,Spain,ESP,2008,1625224842.53699
12741,Estonia,EST,2008,24371299.9853523
12742,Ethiopia,ETH,2008,27066912.6352228
12743,European Union,EUU,2008,19157103853.3236
12744,Fragile and conflict affected situations,FCS,2008,585168514.457216
12745,Finland,FIN,2008,284553976.856599
12746,Fiji,FJI,2008,3523185.91955826
12747,France,FRA,2008,2918382891.46038
12748,Faroe Islands,FRO,2008,2432415.99811695
12749,"Micronesia, Fed. Sts.",FSM,2008,263145.104610435
12750,Gabon,GAB,2008,15508574.8203516
12751,United Kingdom,GBR,2008,2922667279.41176
12752,Georgia,GEO,2008,12795076.469009899
12753,Ghana,GHA,2008,28526891.0104925
12755,Guinea,GIN,2008,6964179.193844181
12756,"Gambia, The",GMB,2008,1561763.4370325
12757,Guinea-Bissau,GNB,2008,864654.795287148
12758,Equatorial Guinea,GNQ,2008,19749893.5363204
12759,Greece,GRC,2008,354460802.54870397
12760,Grenada,GRD,2008,825976.037037037
12761,Greenland,GRL,2008,2499107.51064122
12762,Guatemala,GTM,2008,39136436.6137566
12763,Guam,GUM,2008,4621000.0
12764,Guyana,GUY,2008,1916994.91193238
12765,High income,HIC,2008,46137530408.0177
12766,"Hong Kong SAR, China",HKG,2008,219279678.43016398
12767,Honduras,HND,2008,13789715.132501999
12768,Heavily indebted poor countries (HIPC),HPC,2008,429550515.155914
12769,Croatia,HRV,2008,70288911.4129333
12770,Haiti,HTI,2008,6548530.57235291
12771,Hungary,HUN,2008,158136326.477965
12772,IBRD only,IBD,2008,16963159651.2434
12773,IDA & IBRD total,IBT,2008,18259985843.1995
12774,IDA total,IDA,2008,1302613412.6275902
12775,IDA blend,IDB,2008,651561526.724283
12776,Indonesia,IDN,2008,510228634.992258
12777,IDA only,IDX,2008,644265856.735026
12778,Isle of Man,IMN,2008,5928601.10294118
12779,India,IND,2008,1198895582.13751
12781,Ireland,IRL,2008,275038896.001172
12782,"Iran, Islamic Rep.",IRN,2008,406070949.553875
12783,Iraq,IRQ,2008,131613661.51047501
12784,Iceland,ISL,2008,17905251.8320506
12785,Israel,ISR,2008,216105164.966555
12786,Italy,ITA,2008,2398856598.79889
12787,Jamaica,JAM,2008,13680482.7869977
12788,Jordan,JOR,2008,22279907.002958998
12789,Japan,JPN,2008,5037908465.11448
12790,Kazakhstan,KAZ,2008,133441612.24679801
12791,Kenya,KEN,2008,35895153.3278497
12792,Kyrgyz Republic,KGZ,2008,5139957.78491084
12793,Cambodia,KHM,2008,10351914.0931723
12794,Kiribati,KIR,2008,141042.610300285
12795,St. Kitts and Nevis,KNA,2008,793368.444444444
12796,"Korea, Rep.",KOR,2008,1002219052.96754
12797,Kuwait,KWT,2008,147395089.285714
12798,Latin America & Caribbean (excluding high income),LAC,2008,4197867438.49229
12799,Lao PDR,LAO,2008,5443915.12050795
12800,Lebanon,LBN,2008,29227542.759602003
12801,Liberia,LBR,2008,1726000.0
12802,Libya,LBY,2008,87140405.3612292
12803,St. Lucia,LCA,2008,1286720.3333333302
12804,Latin America & Caribbean,LCN,2008,4589745942.40389
12805,Least developed countries: UN classification,LDC,2008,589194858.7306271
12806,Low income,LIC,2008,329703261.846519
12807,Liechtenstein,LIE,2008,5081432.9240144
12808,Sri Lanka,LKA,2008,40713812.309731595
12809,Lower middle income,LMC,2008,3559904427.45754
12810,Low & middle income,LMY,2008,17469963550.6111
12811,Lesotho,LSO,2008,1758534.9949159902
12812,Late-demographic dividend,LTE,2008,11651064462.1617
12813,Lithuania,LTU,2008,47850551.1488365
12814,Luxembourg,LUX,2008,55849686.538743205
12815,Latvia,LVA,2008,35657998.8305803
12816,"Macao SAR, China",MAC,2008,20917444.9196394
12818,Morocco,MAR,2008,92507257.78356971
12819,Monaco,MCO,2008,6476490.4057419095
12820,Moldova,MDA,2008,6054849.88452656
12821,Madagascar,MDG,2008,10725137.9308286
12822,Maldives,MDV,2008,2271646.1875
12823,Middle East & North Africa,MEA,2008,2648335350.4790297
12824,Mexico,MEX,2008,1109989063.58662
12825,Marshall Islands,MHL,2008,153135.8
12826,Middle income,MIC,2008,17142884480.7113
12827,North Macedonia,MKD,2008,9909548.410827441
12828,Mali,MLI,2008,9750822.511479879
12829,Malta,MLT,2008,8977149.55324447
12830,Myanmar,MMR,2008,31862554.1019378
12831,Middle East & North Africa (excluding high income),MNA,2008,1235677825.5066202
12832,Montenegro,MNE,2008,4545674.52761096
12833,Mongolia,MNG,2008,5623216.44886851
12834,Northern Mariana Islands,MNP,2008,939000.0
12835,Mozambique,MOZ,2008,12574681.497576201
12836,Mauritania,MRT,2008,4031053.3452559398
12837,Mauritius,MUS,2008,9990370.016307708
12838,Malawi,MWI,2008,5321012.1923361905
12839,Malaysia,MYS,2008,230813897.71569002
12840,North America,NAC,2008,16268085220.9972
12841,Namibia,NAM,2008,8486721.9169128
12843,Niger,NER,2008,5379299.88769673
12844,Nigeria,NGA,2008,337035512.676935
12845,Nicaragua,NIC,2008,8496998.229394121
12846,Netherlands,NLD,2008,947997656.3644351
12847,Norway,NOR,2008,462250000.0
12848,Nepal,NPL,2008,12545438.6053959
12849,Nauru,NRU,2008,39291.3160250671
12850,New Zealand,NZL,2008,133280382.371547
12851,OECD members,OED,2008,45575236078.7292
12852,Oman,OMN,2008,60905331.599479795
12853,Other small states,OSS,2008,326856950.85255796
12854,Pakistan,PAK,2008,170077814.106305
12855,Panama,PAN,2008,25155888.6
12856,Peru,PER,2008,120550599.815441
12857,Philippines,PHL,2008,174195136.253393
12858,Palau,PLW,2008,198024.4
12859,Papua New Guinea,PNG,2008,11670840.9241395
12860,Poland,POL,2008,533815789.47368395
12861,Pre-demographic dividend,PRE,2008,953401100.94314
12862,Puerto Rico,PRI,2008,93639300.0
12864,Portugal,PRT,2008,262344779.55178
12865,Paraguay,PRY,2008,24578067.8613998
12866,West Bank and Gaza,PSE,2008,6673500.0
12867,Pacific island small states,PSS,2008,6533049.01273999
12868,Post-demographic dividend,PST,2008,43212045930.015205
12870,Qatar,QAT,2008,115270054.945055
12871,Romania,ROU,2008,214313628.965024
12872,Russian Federation,RUS,2008,1660846387.62478
12873,Rwanda,RWA,2008,4924731.46594296
12874,South Asia,SAS,2008,1527472598.44391
12875,Saudi Arabia,SAU,2008,519796800.0
12876,Sudan,SDN,2008,54526580.2315568
12877,Senegal,SEN,2008,16949789.4645284
12878,Singapore,SGP,2008,193611986.712842
12879,Solomon Islands,SLB,2008,608229.326656255
12880,Sierra Leone,SLE,2008,2505458.70503338
12881,El Salvador,SLV,2008,17986890.0
12882,San Marino,SMR,2008,2752307.01625897
12884,Serbia,SRB,2008,52194221.4685007
12885,Sub-Saharan Africa (excluding high income),SSA,2008,1210881639.1918201
12886,South Sudan,SSD,2008,14586253.3657704
12887,Sub-Saharan Africa,SSF,2008,1211848819.94244
12888,Small states,SST,2008,402511552.64389503
12889,Sao Tome and Principe,STP,2008,188021.168841818
12890,Suriname,SUR,2008,3532969.03460838
12891,Slovak Republic,SVK,2008,100469509.301304
12892,Slovenia,SVN,2008,55552508.715394795
12893,Sweden,SWE,2008,515413663.880081
12894,Eswatini,SWZ,2008,3294093.3596208803
12896,Seychelles,SYC,2008,967199.593960157
12898,Turks and Caicos Islands,TCA,2008,862683.63
12899,Chad,TCD,2008,10351932.6044154
