,Year,Country.Code,Commodity.Code,Animal.health,Consumer.information,Cost.saving,Food.safety,Harmonization,Labelling,Lower.barriers.to.trade,National.security.requirements,Not.specified,Other,Plant.protection,Prevention.of.deceptive.practices.and.consumer.protection,Protect.humans.from.animal.plant.pest.or.disease,Protect.territory.from.other.damage.from.pests,Protection.of.animal.or.plant.life.or.health,Protection.of.Human.health.or.Safety,Protection.of.the.environment,Quality.requirements,Trade.Value..US..,gdp_d,gdp_o,comrelig,gatt_d,gatt_o,eu_d,Origin,distw,ln_gdp_o,ln_gdp_d,ln_trade,ln_dist,contig,ln_Tariff
6491,2013,USA,7,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2775463,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,14.836328138092101,8.998200294284679,0,0.41210965082683293
6492,2013,USA,8,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,105067432,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,18.4701129115173,8.998200294284679,0,0.113328685307003
6493,2013,USA,9,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,981571777,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,20.7046656989101,8.998200294284679,0,0.0
6494,2013,USA,10,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,322317931,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,19.5910489797401,8.998200294284679,0,0.00995033085316809
6495,2013,USA,11,1,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3480329,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,15.062637387511899,8.998200294284679,0,0.00995033085316809
6496,2013,USA,12,1,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,178002735,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,18.9973094733069,8.998200294284679,0,0.0
6497,2013,USA,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13377654,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,16.4090962609683,8.998200294284679,0,0.00995033085316809
6498,2013,USA,15,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.12221763272424901
6508,2013,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6509,2013,USA,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6510,2013,USA,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6511,2013,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6527,2013,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6555,2013,USA,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41090144,16768099680256.0,2245673091072.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,28.440026410035802,30.4504993687213,17.5312788453558,8.998200294284679,0,0.0
6575,2013,VNM,6,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41090144,171390009344.0,2245673091072.0,0.034332003,1.0,1.0,0.0,BRA,16837.643879438798,28.440026410035802,25.8672075528698,17.5312788453558,9.73137236586036,0,0.0
6576,2013,ZAF,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,163447267,350630117376.0,2245673091072.0,0.106925,1.0,1.0,0.0,BRA,7342.9942692627,28.440026410035802,26.5829977081286,18.912000970285,8.901501977015881,0,2.70604819843154
6582,2013,ZAF,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163447267,350630117376.0,2245673091072.0,0.106925,1.0,1.0,0.0,BRA,7342.9942692627,28.440026410035802,26.5829977081286,18.912000970285,8.901501977015881,0,0.0
6583,2013,ZAF,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163447267,350630117376.0,2245673091072.0,0.106925,1.0,1.0,0.0,BRA,7342.9942692627,28.440026410035802,26.5829977081286,18.912000970285,8.901501977015881,0,0.0
6595,2013,ZAF,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,163447267,350630117376.0,2245673091072.0,0.106925,1.0,1.0,0.0,BRA,7342.9942692627,28.440026410035802,26.5829977081286,18.912000970285,8.901501977015881,0,0.0
6596,2014,ALB,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,163447267,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,18.912000970285,9.14728502703773,0,0.0
6597,2014,ALB,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,2.3978952727983702
6598,2014,ALB,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,0.0
6599,2014,ALB,10,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,0.0
6600,2014,ALB,10,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,0.0
6601,2014,ALB,10,9,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,0.0
6607,2014,ALB,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30038023,13219857408.0,2417046323200.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.513567383043398,23.304985885230103,17.2179745704442,9.14728502703773,0,0.0
6608,2014,ARE,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30038023,401958076416.0,2417046323200.0,0.004581,1.0,1.0,0.0,BRA,11848.6280398636,28.513567383043398,26.7196136326047,17.2179745704442,9.37996736263388,0,0.0
6609,2014,ARE,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30038023,401958076416.0,2417046323200.0,0.004581,1.0,1.0,0.0,BRA,11848.6280398636,28.513567383043398,26.7196136326047,17.2179745704442,9.37996736263388,0,0.0
6610,2014,ARE,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30038023,401958076416.0,2417046323200.0,0.004581,1.0,1.0,0.0,BRA,11848.6280398636,28.513567383043398,26.7196136326047,17.2179745704442,9.37996736263388,0,0.0
6611,2014,ARE,10,8,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30038023,401958076416.0,2417046323200.0,0.004581,1.0,1.0,0.0,BRA,11848.6280398636,28.513567383043398,26.7196136326047,17.2179745704442,9.37996736263388,0,0.0
6617,2014,ARE,10,8,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30038023,401958076416.0,2417046323200.0,0.004581,1.0,1.0,0.0,BRA,11848.6280398636,28.513567383043398,26.7196136326047,17.2179745704442,9.37996736263388,0,0.0
6618,2014,ARG,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135329,529726177280.0,2417046323200.0,0.80533004,1.0,1.0,0.0,BRA,2391.84640317984,28.513567383043398,26.995626063343202,13.942433034735501,7.77982090029134,1,2.3978952727983702
6619,2014,ARG,10,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1135329,529726177280.0,2417046323200.0,0.80533004,1.0,1.0,0.0,BRA,2391.84640317984,28.513567383043398,26.995626063343202,13.942433034735501,7.77982090029134,1,0.0
6622,2014,ARG,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1135329,529726177280.0,2417046323200.0,0.80533004,1.0,1.0,0.0,BRA,2391.84640317984,28.513567383043398,26.995626063343202,13.942433034735501,7.77982090029134,1,0.0
6624,2014,AUS,2,2,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,52475,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,10.868092144688802,9.550146199499231,1,0.0
6625,2014,AUS,3,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2160445,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,14.585824776960001,9.550146199499231,0,0.0
6626,2014,AUS,4,2,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,335,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,5.814130531825071,9.550146199499231,0,0.0
6627,2014,AUS,7,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,335,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,5.814130531825071,9.550146199499231,0,0.0
6628,2014,AUS,8,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3356494,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,15.026407534783,9.550146199499231,0,0.048790164169432
6635,2014,AUS,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3356494,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,15.026407534783,9.550146199499231,0,0.0
6639,2014,AUS,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3356494,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,15.026407534783,9.550146199499231,0,0.0
6640,2014,AUS,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356494,1454675460096.0,2417046323200.0,0.26929000000000003,1.0,1.0,0.0,BRA,14046.748148935701,28.513567383043398,28.0058039401919,15.026407534783,9.550146199499231,0,0.0
6641,2014,BDI,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3356494,3093647104.0,2417046323200.0,0.68944305,1.0,1.0,0.0,BRA,8297.63718789978,28.513567383043398,21.852616524415,15.026407534783,9.02372607710009,0,0.0
6642,2014,BDI,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3356494,3093647104.0,2417046323200.0,0.68944305,1.0,1.0,0.0,BRA,8297.63718789978,28.513567383043398,21.852616524415,15.026407534783,9.02372607710009,0,0.0
6643,2014,BDI,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3356494,3093647104.0,2417046323200.0,0.68944305,1.0,1.0,0.0,BRA,8297.63718789978,28.513567383043398,21.852616524415,15.026407534783,9.02372607710009,0,0.0
6644,2014,BHR,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,1.79175946922805
6645,2014,BHR,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,1.79175946922805
6648,2014,BHR,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,0.0
6649,2014,BHR,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,0.0
6654,2014,BHR,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,0.0
6655,2014,BHR,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34484002,33387712512.0,2417046323200.0,0.008334001,1.0,1.0,0.0,BRA,11426.4688765602,28.513567383043398,24.2314537803791,17.3560060643099,9.34368777437456,0,0.0
6691,2014,CAN,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30912135,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,17.2466593832209,9.042949136134661,0,1.25276296849537
6692,2014,CAN,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,116990,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,11.6698437400416,9.042949136134661,0,1.03673688495002
6693,2014,CAN,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,140709678,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,18.7622093043672,9.042949136134661,0,0.0
6694,2014,CAN,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,232177,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,12.355255290799,9.042949136134661,0,0.0
6695,2014,CAN,12,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10838,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,9.290813756126061,9.042949136134661,0,0.0
6703,2014,CAN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16553146,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,16.6220867323569,9.042949136134661,0,0.0
6704,2014,CAN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16553146,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,16.6220867323569,9.042949136134661,0,0.0
6705,2014,CAN,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16553146,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,16.6220867323569,9.042949136134661,0,0.0
6715,2014,CAN,12,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16553146,1783775625216.0,2417046323200.0,0.420994,1.0,1.0,0.0,BRA,8458.68612473679,28.513567383043398,28.2097533715577,16.6220867323569,9.042949136134661,0,0.0
6717,2014,CHL,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,133932,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,11.8050874874437,8.06968650739411,0,1.9459101490553101
6718,2014,CHL,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2671581,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,14.798180989965198,8.06968650739411,0,1.9459101490553101
6719,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,1.9459101490553101
6720,2014,CHL,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6721,2014,CHL,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6722,2014,CHL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6731,2014,CHL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6732,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6733,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6734,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6735,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6741,2014,CHL,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,941063,258733359104.0,2417046323200.0,0.721598,1.0,1.0,0.0,BRA,3196.0997183790196,28.513567383043398,26.2790638668163,13.7547653663796,8.06968650739411,0,0.0
6742,2014,CHN,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16615720869,10482371002368.0,2417046323200.0,2.4e-05,1.0,1.0,0.0,BRA,17235.7780349487,28.513567383043398,29.980716009916897,23.533615124450396,9.7547426206619,0,1.38629436111989
6743,2014,CHN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421273210,10482371002368.0,2417046323200.0,2.4e-05,1.0,1.0,0.0,BRA,17235.7780349487,28.513567383043398,29.980716009916897,19.8587921360359,9.7547426206619,0,2.4518667957097997
6748,2014,CHN,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421273210,10482371002368.0,2417046323200.0,2.4e-05,1.0,1.0,0.0,BRA,17235.7780349487,28.513567383043398,29.980716009916897,19.8587921360359,9.7547426206619,0,0.0
6749,2014,CHN,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421273210,10482371002368.0,2417046323200.0,2.4e-05,1.0,1.0,0.0,BRA,17235.7780349487,28.513567383043398,29.980716009916897,19.8587921360359,9.7547426206619,0,0.0
6750,2014,CHN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421273210,10482371002368.0,2417046323200.0,2.4e-05,1.0,1.0,0.0,BRA,17235.7780349487,28.513567383043398,29.980716009916897,19.8587921360359,9.7547426206619,0,0.0
6757,2014,COL,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,421273210,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,19.8587921360359,8.36773537742442,0,0.0
6758,2014,COL,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8662,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,9.06670092177457,8.36773537742442,1,1.79175946922805
6759,2014,COL,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,198463,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,12.198357963750201,8.36773537742442,1,2.3978952727983702
6760,2014,COL,8,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,852733,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,13.656201764579402,8.36773537742442,1,2.7638002162067004
6761,2014,COL,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3549793,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,15.082399849892399,8.36773537742442,1,2.49815187653802
6762,2014,COL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549793,378416005120.0,2417046323200.0,0.84851,1.0,1.0,0.0,BRA,4305.87383389587,28.513567383043398,26.659259970058397,15.082399849892399,8.36773537742442,1,0.0
6764,2014,CRI,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3549793,50167623680.0,2417046323200.0,0.79691005,1.0,1.0,0.0,BRA,5368.427529621121,28.513567383043398,24.638635708962997,15.082399849892399,8.58829031959729,1,0.0
6765,2014,CRI,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23435,50167623680.0,2417046323200.0,0.79691005,1.0,1.0,0.0,BRA,5368.427529621121,28.513567383043398,24.638635708962997,10.0619859103568,8.58829031959729,1,0.0
6785,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6786,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6787,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6788,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6789,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6790,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6791,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6792,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6793,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6794,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6795,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6796,2014,DEU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23435,3879276642304.0,2417046323200.0,0.32586020000000004,1.0,1.0,1.0,BRA,9395.880971323391,28.513567383043398,28.986669819787195,10.0619859103568,9.14802667768275,1,0.0
6806,2014,ECU,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17150,102292258816.0,2417046323200.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.513567383043398,25.351099835642902,9.74975345259409,8.35837152575486,1,0.0
6807,2014,ECU,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17150,102292258816.0,2417046323200.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.513567383043398,25.351099835642902,9.74975345259409,8.35837152575486,1,0.0
6808,2014,ECU,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17150,102292258816.0,2417046323200.0,0.84715205,1.0,1.0,0.0,BRA,4265.7424553772,28.513567383043398,25.351099835642902,9.74975345259409,8.35837152575486,1,0.0
