Year,Country,Commodity Code,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
2017,Dominican Republic,709,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,803,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,804,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,904,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,1006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,1201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Dominican Republic,2401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,407,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,1003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,4101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,4102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,4103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,10511,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,10512,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,40610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Ecuador,40819,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,40899,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Ecuador,50210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,51110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ecuador,60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,70810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,90411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,90950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,91010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,91020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,91030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,91091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,91099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ecuador,100610,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,Ecuador,120930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Ecuador,120991,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,Ecuador,120999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,Egypt,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Egypt,70110,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,El Salvador,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,El Salvador,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,El Salvador,305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,El Salvador,10511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,4,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,6,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,7,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,European Union,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,European Union,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,European Union,1001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,European Union,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,European Union,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,European Union,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,European Union,60290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,Finland,504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,1601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,1603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,20850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,21093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,160210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,160290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,190220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,190590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,210390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,210410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,210420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,210610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Finland,210690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,France,80920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Honduras,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,India,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,India,8,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,India,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,44,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,India,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,India,207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,India,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,India,409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,1515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,2106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,80211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,100820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,100890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Indonesia,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,Indonesia,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,Indonesia,8,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2017,Indonesia,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Indonesia,201,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,301,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Indonesia,306,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Indonesia,307,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Indonesia,401,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,402,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,403,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,404,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,405,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,406,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,408,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,505,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,506,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,507,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1501,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1505,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1506,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1521,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,1901,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,2105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,2202,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,3501,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,3502,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,3503,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,3507,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4102,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4104,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4107,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4113,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4114,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4115,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4203,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4205,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4301,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,4302,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,5101,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,5102,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,5103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,5105,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,9504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Indonesia,9602,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,35021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,40110,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,40210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,40221,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,40900,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,85182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Indonesia,85272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Indonesia,350219,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Indonesia,690710,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,690790,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,690810,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,690890,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,691010,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,691090,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,691110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,691190,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,691200,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017,Indonesia,851840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Indonesia,851850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Indonesia,852190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Ireland,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,Ireland,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,Ireland,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,Israel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Israel,302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Israel,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Israel,1108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Israel,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Israel,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Israel,1901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Israel,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Israel,841920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017,Japan,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Japan,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,201,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,202,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,203,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,204,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,205,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,206,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,207,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,208,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,209,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,302,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,303,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,304,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,401,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,504,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,702,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,703,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,705,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,707,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,708,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,709,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,710,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,801,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,802,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,803,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,804,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,805,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,806,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,807,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,808,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,809,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,810,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,811,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,814,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,902,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Japan,904,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,905,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,906,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,907,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,908,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,909,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,910,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,1001,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2017,Japan,1002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
