"","Year","Country.Code","Commodity.Code","Animal health","Consumer information","Cost saving","Food safety","Harmonization","Labelling","Lower barriers to trade","National security requirements","Not specified","Other","Plant protection","Prevention of deceptive practices and consumer protection","Protect humans from animal/plant pest or disease","Protect territory from other damage from pests","Protection of animal or plant life or health","Protection of Human health or Safety","Protection of the environment","Quality requirements"
"13490",2019,"MDA",3808,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13491",2019,"MDA",4101,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13492",2019,"MDA",4102,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13493",2019,"MDA",4103,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13494",2019,"MDA",4301,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13495",2019,"MDA",5101,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13496",2019,"MDA",5102,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13497",2019,"MDA",5103,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13498",2019,"MDA",10410,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13499",2019,"MDA",10420,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13500",2019,"MDA",20500,1,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0
"13501",2019,"MDA",20810,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13502",2019,"MDA",70700,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13503",2019,"MDA",110710,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13504",2019,"MDA",120400,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13505",2019,"MDA",120600,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13506",2019,"MDA",150300,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13507",2019,"MDA",150500,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13508",2019,"MDA",151610,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13509",2019,"MDA",152200,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13510",2019,"MDA",160100,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13511",2019,"MDA",160300,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13512",2019,"MDA",180620,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13513",2019,"MDA",180631,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13514",2019,"MDA",180632,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13515",2019,"MDA",190219,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13516",2019,"MDA",190230,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13517",2019,"MDA",190240,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13518",2019,"MDA",190510,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13519",2019,"MDA",190520,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13520",2019,"MDA",190531,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13521",2019,"MDA",190532,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13522",2019,"MDA",190540,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13523",2019,"MDA",210410,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13524",2019,"MDA",210420,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13525",2019,"MDA",210500,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13526",2019,"MDA",210610,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13527",2019,"MDA",210690,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13528",2019,"MDA",230500,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13529",2019,"MDA",350300,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13530",2019,"MDA",350400,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13531",2019,"MEX",6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"13532",2019,"MEX",407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"13533",2019,"MEX",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13534",2019,"MEX",808,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"13535",2019,"MEX",1001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13536",2019,"MEX",1005,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13537",2019,"MEX",1008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13538",2019,"MEX",1209,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"13539",2019,"MEX",40310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"13540",2019,"MEX",70959,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13541",2019,"MEX",70960,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13542",2019,"MEX",80440,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13543",2019,"MEX",80719,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"13544",2019,"MEX",81020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13545",2019,"MEX",81050,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"13546",2019,"MEX",100510,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13547",2019,"MEX",100590,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13548",2019,"MEX",100610,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13549",2019,"MEX",100620,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13550",2019,"MEX",100630,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13551",2019,"MEX",100640,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"13552",2019,"MEX",120760,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13553",2019,"MEX",120799,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"13554",2019,"MEX",120991,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"13555",2019,"MKD",105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13556",2019,"MKD",207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13557",2019,"MKD",10511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13558",2019,"MWI",302,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,2
"13559",2019,"MWI",303,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1
"13560",2019,"MWI",304,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1
"13561",2019,"MWI",3054,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1
"13562",2019,"MWI",3055,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,6,0,2
"13563",2019,"MWI",30261,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1
"13564",2019,"MWI",30420,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1
"13565",2019,"MWI",151620,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3
"13566",2019,"MYS",401,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13567",2019,"MYS",402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13568",2019,"NIC",406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13569",2019,"NIC",8071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13570",2019,"NZL",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13571",2019,"NZL",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13572",2019,"NZL",106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13573",2019,"NZL",408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13574",2019,"NZL",511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13575",2019,"NZL",805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13576",2019,"NZL",1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"13577",2019,"NZL",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"13578",2019,"NZL",60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13579",2019,"NZL",80510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13580",2019,"NZL",91010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13581",2019,"NZL",110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"13582",2019,"PAN",3,4,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0
"13583",2019,"PAN",306,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13584",2019,"PAN",307,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13585",2019,"PAN",406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13586",2019,"PER",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13587",2019,"PER",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13588",2019,"PER",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13589",2019,"PER",101,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13590",2019,"PER",106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13591",2019,"PER",201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13592",2019,"PER",203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13593",2019,"PER",207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13594",2019,"PER",302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13595",2019,"PER",407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13596",2019,"PER",511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13597",2019,"PER",602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13598",2019,"PER",805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13599",2019,"PER",1601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13600",2019,"PER",1602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13601",2019,"PER",3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13602",2019,"PER",3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13603",2019,"PER",3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13604",2019,"PER",3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13605",2019,"PER",3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13606",2019,"PER",10690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13607",2019,"PER",60110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13608",2019,"PER",60210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"13609",2019,"PER",60220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
"13610",2019,"PER",60290,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0
"13611",2019,"PER",80440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13612",2019,"PER",100890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13613",2019,"PER",120910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13614",2019,"PER",120925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13615",2019,"PER",120929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13616",2019,"PER",120991,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"13617",2019,"PER",120999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"13618",2019,"PER",121190,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
"13619",2019,"PER",130190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13620",2019,"PER",130219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13621",2019,"PER",293295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13622",2019,"PER",300490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"13623",2019,"PHL",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13624",2019,"PHL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13625",2019,"PHL",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13626",2019,"PHL",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13627",2019,"PHL",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13628",2019,"PHL",103,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13629",2019,"PHL",105,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13630",2019,"PHL",203,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13631",2019,"PHL",206,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13632",2019,"PHL",207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13633",2019,"PHL",210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13634",2019,"PHL",407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13635",2019,"PHL",511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13636",2019,"PHL",1602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13637",2019,"PHL",2101,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13638",2019,"PHL",5119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13639",2019,"PHL",10511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13640",2019,"PHL",16024,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13641",2019,"PHL",41063,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13642",2019,"PHL",51199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13643",2019,"PHL",410330,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13644",2019,"PHL",411320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13645",2019,"PRY",4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"13646",2019,"PRY",401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13647",2019,"PRY",402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13648",2019,"PRY",403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13649",2019,"PRY",404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13650",2019,"PRY",405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13651",2019,"PRY",406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13652",2019,"PRY",70310,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
"13653",2019,"PRY",70320,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
"13654",2019,"QAT",8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13655",2019,"RUS",102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13656",2019,"RUS",103,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13657",2019,"RUS",104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13658",2019,"RUS",106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13659",2019,"RUS",201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13660",2019,"RUS",202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13661",2019,"RUS",203,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13662",2019,"RUS",204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13663",2019,"RUS",208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13664",2019,"RUS",209,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13665",2019,"RUS",210,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13666",2019,"RUS",401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13667",2019,"RUS",402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13668",2019,"RUS",403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13669",2019,"RUS",404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13670",2019,"RUS",405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13671",2019,"RUS",406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13672",2019,"RUS",410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13673",2019,"RUS",502,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13674",2019,"RUS",504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13675",2019,"RUS",506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13676",2019,"RUS",507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13677",2019,"RUS",511,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13678",2019,"RUS",809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13679",2019,"RUS",1501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13680",2019,"RUS",1502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13681",2019,"RUS",1505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13682",2019,"RUS",1506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13683",2019,"RUS",1518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13684",2019,"RUS",1601,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13685",2019,"RUS",1602,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13686",2019,"RUS",1603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13687",2019,"RUS",2106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13688",2019,"RUS",2309,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13689",2019,"RUS",3101,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13690",2019,"RUS",3501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13691",2019,"RUS",4101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13692",2019,"RUS",4102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13693",2019,"RUS",4103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13694",2019,"RUS",4301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13695",2019,"RUS",5101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13696",2019,"RUS",5102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13697",2019,"RUS",5103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13698",2019,"RUS",9601,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13699",2019,"RUS",9705,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13700",2019,"RUS",20630,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13701",2019,"RUS",50210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13702",2019,"RUS",50400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13703",2019,"RUS",51000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13704",2019,"RUS",51110,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13705",2019,"RUS",80910,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13706",2019,"RUS",80920,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13707",2019,"RUS",80930,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13708",2019,"RUS",80940,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13709",2019,"RUS",150300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13710",2019,"RUS",150600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13711",2019,"RUS",151610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13712",2019,"RUS",151800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13713",2019,"RUS",160100,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"13714",2019,"RUS",190220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13715",2019,"RUS",190420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13716",2019,"RUS",210500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13717",2019,"RUS",410330,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"13718",2019,"RUS",970500,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13719",2019,"RWA",901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"13720",2019,"RWA",9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
"13721",2019,"SAU",101,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722",2019,"SAU",105,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13723",2019,"SAU",201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13724",2019,"SAU",202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13725",2019,"SAU",204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13726",2019,"SAU",207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13727",2019,"SAU",407,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13728",2019,"SAU",710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13729",2019,"SAU",711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13730",2019,"SAU",811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13731",2019,"SAU",1063,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13732",2019,"SAU",1602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13733",2019,"SAU",2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13734",2019,"SAU",2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13735",2019,"SAU",2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13736",2019,"SAU",2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13737",2019,"SAU",2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13738",2019,"SAU",2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13739",2019,"SAU",2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13740",2019,"SAU",10511,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13741",2019,"SAU",30199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13742",2019,"SGP",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13743",2019,"SGP",203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13744",2019,"SGP",206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13745",2019,"SGP",210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13746",2019,"SGP",1602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13747",2019,"SGP",2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13748",2019,"SGP",290919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13749",2019,"SGP",291590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13750",2019,"SGP",292159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13751",2019,"SGP",292429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13752",2019,"SGP",292690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13753",2019,"SGP",293339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"13754",2019,"SLV",406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13755",2019,"SLV",901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
"13756",2019,"SVN",4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13757",2019,"SVN",8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13758",2019,"SVN",201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13759",2019,"SVN",202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13760",2019,"SVN",203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13761",2019,"SVN",204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13762",2019,"SVN",206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
