ReporterIS03,NTMCode,NTMDescription,Sector,NTM Coverage ratio,NTM Frequency ratio,NTM affected product - count,Duty free NTM Frequency ratio,Duty free NTM coverage ratio,NTM affected duty free imports %,Duty free product count,Duty free imports,NTM affected trade,Duty free total products - count,NTM partial coverage,Traded products - total,Duty free imports - total,Total Trade
PER,B310,Labelling requirements,Animal,18,47.85,89,,,,0,,103220.99,0,0,186,0,573342.02
PER,B330,Packaging requirements,Animal,96.22,90.86,169,,,,0,,551676.59,0,0,186,0,573342.02
PER,B820,Testing requirement,Animal,96.22,90.86,169,,,,0,,551676.59,0,0,186,0,573342.02
PER,B830,Certification requirement,Animal,0.06,4.3,8,,,,0,,354.45,0,0,186,0,573342.02
PER,B840,Inspection requirement,Animal,96.22,90.86,169,,,,0,,551676.59,0,0,186,0,573342.02
PER,F,"Charges, taxes and other para-tariff measures",Animal,35.28,6.99,13,,,,0,,202289.21,0,0,186,0,573342.02
PER,F120,Reference prices,Animal,35.28,6.99,13,,,,0,,202289.21,0,0,186,0,573342.02
PER,F310,Variable levies,Animal,35.28,6.99,13,,,,0,,202289.21,0,0,186,0,573342.02
PER,P,Export related measures,Animal,100,100,174,,,,0,,947387.11,0,0,174,,947387.11
PER,P130,Licensing or permit requirements to export,Animal,100,100,174,,,,0,,947387.11,0,0,174,,947387.11
PER,P600,Export technical measures,Animal,80.71,58.62,102,,,,0,,764632.18,0,0,174,,947387.11
PER,A,Sanitary and phytosanitary measures,Vegetable,84.8,89.27,233,,,,0,,1957879.96,0,220,261,0,2308727.91
PER,A140,Special Authorization requirement for SPS reasons,Vegetable,83.14,87.74,229,,,,0,,1919450.17,0,216,261,0,2308727.91
PER,A150,Registration requirements for importers,Vegetable,81.15,71.26,186,,,,0,,1873481.69,0,4,261,0,2308727.91
PER,A210,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Vegetable,1.67,1.53,4,,,,0,,38575.49,0,0,261,0,2308727.91
PER,A310,Labelling requirements,Vegetable,1.43,1.92,5,,,,0,,33126.97,0,0,261,0,2308727.91
PER,A330,Packaging requirements,Vegetable,1.52,6.9,18,,,,0,,35065.54,0,3,261,0,2308727.91
PER,A420,Hygienic practices during production,Vegetable,2.12,2.3,6,,,,0,,48981.68,0,2,261,0,2308727.91
PER,A490,Hygienic requirements n.e.s.,Vegetable,81.15,71.26,186,,,,0,,1873481.69,0,1,261,0,2308727.91
PER,A510,Cold/heat treatment,Vegetable,0,0.38,1,,,,0,,2.04,0,0,261,0,2308727.91
PER,A530,Fumigation,Vegetable,0.3,5.36,14,,,,0,,6913.32,0,1,261,0,2308727.91
PER,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",Vegetable,29.26,6.51,17,,,,0,,675502.22,0,1,261,0,2308727.91
PER,A610,Plant growth processes,Vegetable,0,0.38,1,,,,0,,4.13,0,0,261,0,2308727.91
PER,A640,Storage and transport conditions,Vegetable,0.17,2.3,6,,,,0,,3956.8,0,0,261,0,2308727.91
PER,A690,"Other requirements on production or post-production processes, n.e.s",Vegetable,29.52,8.43,22,,,,0,,681514.75,0,5,261,0,2308727.91
PER,A810,Product registration requirement,Vegetable,70.11,59,154,,,,0,,1618588.64,0,2,261,0,2308727.91
PER,A820,Testing requirement,Vegetable,25.74,7.28,19,,,,0,,594329.81,0,4,261,0,2308727.91
PER,A830,Certification requirement,Vegetable,81.98,85.82,224,,,,0,,1892769.93,0,217,261,0,2308727.91
PER,A840,Inspection requirement,Vegetable,14.62,50.96,133,,,,0,,337466.36,0,19,261,0,2308727.91
PER,A860,Quarantine requirement,Vegetable,81.51,84.29,220,,,,0,,1881767.07,0,209,261,0,2308727.91
PER,A900,SPS measures n.e.s.,Vegetable,2.22,4.98,13,,,,0,,51265.57,0,1,261,0,2308727.91
PER,ALL,ALL MEASURES,Vegetable,100,100,261,,,,0,,2308727.91,0,222,261,0,2308727.91
PER,B,Technical barriers to trade,Vegetable,100,100,261,,,,0,,2308727.91,0,85,261,0,2308727.91
PER,B140,Authorization requirement for TBT reasons,Vegetable,0.17,3.07,8,,,,0,,3832.29,0,0,261,0,2308727.91
PER,B310,Labelling requirements,Vegetable,58.52,31.42,82,,,,0,,1351093.35,0,69,261,0,2308727.91
PER,B330,Packaging requirements,Vegetable,99.8,97.32,254,,,,0,,2304213.2,0,31,261,0,2308727.91
PER,B810,Product registration requirement,Vegetable,82.81,84.29,220,,,,0,,1911909.82,0,12,261,0,2308727.91
PER,B820,Testing requirement,Vegetable,99.03,95.79,250,,,,0,,2286285.17,0,2,261,0,2308727.91
PER,B830,Certification requirement,Vegetable,35.27,24.9,65,,,,0,,814278.83,0,52,261,0,2308727.91
PER,B840,Inspection requirement,Vegetable,99.03,95.79,250,,,,0,,2286285.17,0,1,261,0,2308727.91
PER,B900,TBT Measures n.e.s.,Vegetable,0.99,0.77,2,,,,0,,22854.07,0,0,261,0,2308727.91
PER,C,Pre-shipment inspection and other formalities,Vegetable,6.5,1.15,3,,,,0,,150061.45,0,0,261,0,2308727.91
PER,C300,Requirement to pass through specified port of customs,Vegetable,6.5,1.15,3,,,,0,,150061.45,0,0,261,0,2308727.91
PER,F,"Charges, taxes and other para-tariff measures",Vegetable,32.51,3.07,8,,,,0,,750551.71,0,0,261,0,2308727.91
PER,F120,Reference prices,Vegetable,32.51,3.07,8,,,,0,,750551.71,0,0,261,0,2308727.91
PER,F310,Variable levies,Vegetable,32.51,3.07,8,,,,0,,750551.71,0,0,261,0,2308727.91
PER,F710,Consumption taxes,Vegetable,6.5,0.77,2,,,,0,,150059.41,0,0,261,0,2308727.91
PER,P,Export related measures,Vegetable,93.25,65.7,182,,,,0,,3795444.83,0,0,277,,4070219.78
PER,P130,Licensing or permit requirements to export,Vegetable,7.98,2.89,8,,,,0,,324636.79,0,0,277,,4070219.78
PER,P610,Inspection requirement,Vegetable,85.28,63.18,175,,,,0,,3471107.9,0,0,277,,4070219.78
PER,P620,Certification required by the exporting country,Vegetable,85.28,63.18,175,,,,0,,3471107.9,0,0,277,,4070219.78
PER,A,Sanitary and phytosanitary measures,Food Products,95.53,96.89,187,,,,0,,1669572.8,0,39,193,0,1747693.52
PER,A130,Systems Approach,Food Products,35.29,8.81,17,,,,0,,616692.63,0,0,193,0,1747693.52
PER,A140,Special Authorization requirement for SPS reasons,Food Products,80.21,69.95,135,,,,0,,1401864.53,0,26,193,0,1747693.52
PER,A150,Registration requirements for importers,Food Products,51.64,22.28,43,,,,0,,902593.41,0,3,193,0,1747693.52
PER,A210,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Food Products,49.15,68.91,133,,,,0,,859019.05,0,1,193,0,1747693.52
PER,A220,Restricted use of certain substances in foods and feeds and their contact materials,Food Products,4.24,11.4,22,,,,0,,74018.82,0,0,193,0,1747693.52
PER,A310,Labelling requirements,Food Products,35.5,11.4,22,,,,0,,620371.02,0,0,193,0,1747693.52
PER,A330,Packaging requirements,Food Products,0.21,2.59,5,,,,0,,3678.39,0,0,193,0,1747693.52
PER,A410,Microbiological criteria of the final product,Food Products,4.24,11.4,22,,,,0,,74018.82,0,0,193,0,1747693.52
PER,A420,Hygienic practices during production,Food Products,50.04,73.58,142,,,,0,,874500.36,0,10,193,0,1747693.52
PER,A490,Hygienic requirements n.e.s.,Food Products,51.64,22.28,43,,,,0,,902593.41,0,0,193,0,1747693.52
PER,A510,Cold/heat treatment,Food Products,0.39,3.11,6,,,,0,,6901.14,0,0,193,0,1747693.52
PER,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",Food Products,15.25,8.29,16,,,,0,,266539.19,0,0,193,0,1747693.52
PER,A640,Storage and transport conditions,Food Products,0.02,1.04,2,,,,0,,426.04,0,0,193,0,1747693.52
PER,A810,Product registration requirement,Food Products,65.84,86.53,167,,,,0,,1150708.59,0,14,193,0,1747693.52
PER,A820,Testing requirement,Food Products,4.42,12.95,25,,,,0,,77271.18,0,0,193,0,1747693.52
PER,A830,Certification requirement,Food Products,80.21,69.95,135,,,,0,,1401864.53,0,29,193,0,1747693.52
PER,A840,Inspection requirement,Food Products,74.59,61.14,118,,,,0,,1303673.64,0,23,193,0,1747693.52
PER,A851,Origin of materials and parts,Food Products,0.19,1.55,3,,,,0,,3252.35,0,0,193,0,1747693.52
PER,A860,Quarantine requirement,Food Products,80.02,68.91,133,,,,0,,1398572.85,0,6,193,0,1747693.52
PER,A900,SPS measures n.e.s.,Food Products,56.28,79.27,153,,,,0,,983641.83,0,1,193,0,1747693.52
PER,ALL,ALL MEASURES,Food Products,100,100,193,,,,0,,1747693.52,0,39,193,0,1747693.52
PER,B,Technical barriers to trade,Food Products,100,100,193,,,,0,,1747693.52,0,5,193,0,1747693.52
PER,B310,Labelling requirements,Food Products,56.28,20.73,40,,,,0,,983687.85,0,4,193,0,1747693.52
PER,B330,Packaging requirements,Food Products,100,100,193,,,,0,,1747693.52,0,1,193,0,1747693.52
PER,B410,TBT regulations on production processes,Food Products,11.53,0.52,1,,,,0,,201476,0,1,193,0,1747693.52
PER,B700,Product quality or performance requirement,Food Products,11.53,0.52,1,,,,0,,201476,0,1,193,0,1747693.52
PER,B810,Product registration requirement,Food Products,19.52,2.07,4,,,,0,,341074.3,0,2,193,0,1747693.52
PER,B820,Testing requirement,Food Products,100,100,193,,,,0,,1747693.52,0,1,193,0,1747693.52
PER,B830,Certification requirement,Food Products,12.54,2.59,5,,,,0,,219145.77,0,1,193,0,1747693.52
PER,B840,Inspection requirement,Food Products,100,100,193,,,,0,,1747693.52,0,1,193,0,1747693.52
PER,F,"Charges, taxes and other para-tariff measures",Food Products,40.35,18.65,36,,,,0,,705277.88,0,0,193,0,1747693.52
PER,F120,Reference prices,Food Products,27.7,4.66,9,,,,0,,484031.14,0,0,193,0,1747693.52
PER,F310,Variable levies,Food Products,27.7,4.66,9,,,,0,,484031.14,0,0,193,0,1747693.52
PER,F710,Consumption taxes,Food Products,0,0.52,1,,,,0,,78.36,0,0,193,0,1747693.52
PER,F720,Excise taxes,Food Products,12.65,13.47,26,,,,0,,221168.38,0,0,193,0,1747693.52
PER,P,Export related measures,Food Products,19.36,17.47,29,,,,0,,556347.7,0,0,166,,2873159.77
PER,P600,Export technical measures,Food Products,9.38,13.25,22,,,,0,,269440.5,0,0,166,,2873159.77
PER,P610,Inspection requirement,Food Products,9.99,4.22,7,,,,0,,286907.2,0,0,166,,2873159.77
PER,P620,Certification required by the exporting country,Food Products,9.99,4.22,7,,,,0,,286907.2,0,0,166,,2873159.77
PER,A,Sanitary and phytosanitary measures,Minerals,2.33,1.12,1,,,,0,,6774,0,0,89,0,290370.43
PER,A140,Special Authorization requirement for SPS reasons,Minerals,2.33,1.12,1,,,,0,,6774,0,0,89,0,290370.43
PER,A830,Certification requirement,Minerals,2.33,1.12,1,,,,0,,6774,0,0,89,0,290370.43
PER,A840,Inspection requirement,Minerals,2.33,1.12,1,,,,0,,6774,0,0,89,0,290370.43
PER,A860,Quarantine requirement,Minerals,2.33,1.12,1,,,,0,,6774,0,0,89,0,290370.43
PER,ALL,ALL MEASURES,Minerals,100,100,89,,,,0,,290370.43,0,0,89,0,290370.43
PER,B,Technical barriers to trade,Minerals,100,100,89,,,,0,,290370.43,0,0,89,0,290370.43
PER,B140,Authorization requirement for TBT reasons,Minerals,0.83,3.37,3,,,,0,,2401.69,0,0,89,0,290370.43
PER,B330,Packaging requirements,Minerals,100,100,89,,,,0,,290370.43,0,0,89,0,290370.43
PER,B820,Testing requirement,Minerals,100,100,89,,,,0,,290370.43,0,0,89,0,290370.43
PER,B840,Inspection requirement,Minerals,100,100,89,,,,0,,290370.43,0,0,89,0,290370.43
PER,A,Sanitary and phytosanitary measures,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A140,Special Authorization requirement for SPS reasons,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A330,Packaging requirements,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A490,Hygienic requirements n.e.s.,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A640,Storage and transport conditions,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A820,Testing requirement,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A830,Certification requirement,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A840,Inspection requirement,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,A860,Quarantine requirement,Fuels,0.07,3.13,1,,,,0,,3242.62,0,0,32,0,4771813.22
PER,ALL,ALL MEASURES,Fuels,100,100,32,,,,0,,4771813.22,0,1,32,0,4771813.22
PER,B,Technical barriers to trade,Fuels,100,100,32,,,,0,,4771813.22,0,1,32,0,4771813.22
PER,B110,Prohibition for TBT reasons,Fuels,51.8,3.13,1,,,,0,,2471970,0,1,32,0,4771813.22
PER,B140,Authorization requirement for TBT reasons,Fuels,51.81,12.5,4,,,,0,,2472044.43,0,0,32,0,4771813.22
PER,B310,Labelling requirements,Fuels,52.24,9.38,3,,,,0,,2492610.16,0,0,32,0,4771813.22
PER,B330,Packaging requirements,Fuels,100,100,32,,,,0,,4771813.22,0,0,32,0,4771813.22
PER,B410,TBT regulations on production processes,Fuels,0.43,6.25,2,,,,0,,20640.16,0,0,32,0,4771813.22
PER,B700,Product quality or performance requirement,Fuels,0.43,6.25,2,,,,0,,20640.16,0,0,32,0,4771813.22
PER,B810,Product registration requirement,Fuels,100,100,32,,,,0,,4771813.22,0,0,32,0,4771813.22
PER,B820,Testing requirement,Fuels,100,100,32,,,,0,,4771813.22,0,0,32,0,4771813.22
PER,B830,Certification requirement,Fuels,0.43,6.25,2,,,,0,,20640.16,0,0,32,0,4771813.22
PER,B840,Inspection requirement,Fuels,100,100,32,,,,0,,4771813.22,0,0,32,0,4771813.22
PER,F,"Charges, taxes and other para-tariff measures",Fuels,52.67,9.38,3,,,,0,,2513363.84,0,0,32,0,4771813.22
PER,F720,Excise taxes,Fuels,52.67,9.38,3,,,,0,,2513363.84,0,0,32,0,4771813.22
PER,A,Sanitary and phytosanitary measures,Chemicals,37.37,8.6,62,,,,0,,1580428.98,0,12,721,0,4229599.49
PER,A140,Special Authorization requirement for SPS reasons,Chemicals,35.04,8.18,59,,,,0,,1481925.27,0,10,721,0,4229599.49
PER,A150,Registration requirements for importers,Chemicals,12.73,2.08,15,,,,0,,538292.2,0,0,721,0,4229599.49
PER,A330,Packaging requirements,Chemicals,0.38,0.14,1,,,,0,,16274.3,0,1,721,0,4229599.49
PER,A510,Cold/heat treatment,Chemicals,0,0.14,1,,,,0,,64.8,0,0,721,0,4229599.49
PER,A810,Product registration requirement,Chemicals,21.54,3.47,25,,,,0,,911199.68,0,1,721,0,4229599.49
PER,A820,Testing requirement,Chemicals,13.74,1.11,8,,,,0,,581193.85,0,0,721,0,4229599.49
PER,A830,Certification requirement,Chemicals,16.63,3.19,23,,,,0,,703561.76,0,11,721,0,4229599.49
PER,A840,Inspection requirement,Chemicals,5.18,2.5,18,,,,0,,218937.29,0,10,721,0,4229599.49
PER,A860,Quarantine requirement,Chemicals,0.38,0.14,1,,,,0,,16274.3,0,1,721,0,4229599.49
PER,ALL,ALL MEASURES,Chemicals,79.84,77.95,562,,,,0,,3376791.76,0,43,721,0,4229599.49
PER,B,Technical barriers to trade,Chemicals,73.22,76.01,548,,,,0,,3096904.33,0,34,721,0,4229599.49
PER,B110,Prohibition for TBT reasons,Chemicals,2.39,4.44,32,,,,0,,100905.46,0,6,721,0,4229599.49
PER,B140,Authorization requirement for TBT reasons,Chemicals,18.25,15.81,114,,,,0,,772085.4,0,20,721,0,4229599.49
PER,B150,Registration requirement for importers for TBT reasons,Chemicals,3.99,3.61,26,,,,0,,168648.28,0,1,721,0,4229599.49
PER,B310,Labelling requirements,Chemicals,37.43,13.18,95,,,,0,,1583217.01,0,1,721,0,4229599.49
PER,B330,Packaging requirements,Chemicals,39.88,67.41,486,,,,0,,1686743.39,0,0,721,0,4229599.49
PER,B410,TBT regulations on production processes,Chemicals,25.28,5.69,41,,,,0,,1069261.54,0,3,721,0,4229599.49
PER,B700,Product quality or performance requirement,Chemicals,25.28,5.69,41,,,,0,,1069261.54,0,3,721,0,4229599.49
PER,B810,Product registration requirement,Chemicals,60.75,52.29,377,,,,0,,2569658.85,0,7,721,0,4229599.49
PER,B820,Testing requirement,Chemicals,58.84,71.84,518,,,,0,,2488663.94,0,0,721,0,4229599.49
PER,B830,Certification requirement,Chemicals,29.52,9.29,67,,,,0,,1248585.13,0,2,721,0,4229599.49
PER,B840,Inspection requirement,Chemicals,51.37,70.87,511,,,,0,,2172669.38,0,0,721,0,4229599.49
PER,C,Pre-shipment inspection and other formalities,Chemicals,4.95,1.53,11,,,,0,,209179.95,0,2,721,0,4229599.49
PER,C300,Requirement to pass through specified port of customs,Chemicals,4.95,1.53,11,,,,0,,209179.95,0,2,721,0,4229599.49
PER,D,Price control measures,Chemicals,4.29,0.14,1,,,,0,,181570.04,0,0,721,0,4229599.49
PER,D220,Countervailing duty,Chemicals,4.29,0.14,1,,,,0,,181570.04,0,0,721,0,4229599.49
PER,F,"Charges, taxes and other para-tariff measures",Chemicals,0.12,0.14,1,,,,0,,5174.87,0,0,721,0,4229599.49
PER,F120,Reference prices,Chemicals,0.12,0.14,1,,,,0,,5174.87,0,0,721,0,4229599.49
PER,F310,Variable levies,Chemicals,0.12,0.14,1,,,,0,,5174.87,0,0,721,0,4229599.49
PER,A,Sanitary and phytosanitary measures,Plastic or Rubber,8.67,3.35,7,,,,0,,239555.12,0,0,209,0,2761959.17
PER,A140,Special Authorization requirement for SPS reasons,Plastic or Rubber,0.78,2.39,5,,,,0,,21636.82,0,0,209,0,2761959.17
PER,A150,Registration requirements for importers,Plastic or Rubber,0.78,2.39,5,,,,0,,21636.82,0,0,209,0,2761959.17
PER,A490,Hygienic requirements n.e.s.,Plastic or Rubber,0.78,2.39,5,,,,0,,21636.82,0,0,209,0,2761959.17
PER,A830,Certification requirement,Plastic or Rubber,8.67,3.35,7,,,,0,,239555.12,0,0,209,0,2761959.17
PER,A840,Inspection requirement,Plastic or Rubber,0.71,1.44,3,,,,0,,19475.12,0,0,209,0,2761959.17
PER,A860,Quarantine requirement,Plastic or Rubber,0.78,2.39,5,,,,0,,21636.82,0,0,209,0,2761959.17
PER,ALL,ALL MEASURES,Plastic or Rubber,15.96,9.09,19,,,,0,,440758,0,8,209,0,2761959.17
PER,B,Technical barriers to trade,Plastic or Rubber,15.17,6.22,13,,,,0,,419077.44,0,8,209,0,2761959.17
PER,B140,Authorization requirement for TBT reasons,Plastic or Rubber,0.4,1.44,3,,,,0,,10940.1,0,0,209,0,2761959.17
PER,B150,Registration requirement for importers for TBT reasons,Plastic or Rubber,0.2,0.96,2,,,,0,,5517.04,0,0,209,0,2761959.17
PER,B310,Labelling requirements,Plastic or Rubber,14.78,4.78,10,,,,0,,408137.34,0,0,209,0,2761959.17
PER,B810,Product registration requirement,Plastic or Rubber,6.89,3.83,8,,,,0,,190219.04,0,8,209,0,2761959.17
PER,B820,Testing requirement,Plastic or Rubber,6.89,3.83,8,,,,0,,190219.04,0,0,209,0,2761959.17
PER,B830,Certification requirement,Plastic or Rubber,7.09,4.78,10,,,,0,,195736.08,0,0,209,0,2761959.17
PER,B840,Inspection requirement,Plastic or Rubber,6.89,3.83,8,,,,0,,190219.04,0,0,209,0,2761959.17
PER,C,Pre-shipment inspection and other formalities,Plastic or Rubber,0.2,0.48,1,,,,0,,5423.06,0,0,209,0,2761959.17
PER,C300,Requirement to pass through specified port of customs,Plastic or Rubber,0.2,0.48,1,,,,0,,5423.06,0,0,209,0,2761959.17
PER,E,"Licences, quotas, prohibitions and other quantity control measures",Plastic or Rubber,0,0.48,1,,,,0,,43.74,0,0,209,0,2761959.17
PER,E311,Full prohibition (import ban),Plastic or Rubber,0,0.48,1,,,,0,,43.74,0,0,209,0,2761959.17
PER,A,Sanitary and phytosanitary measures,Hides and Skins,3.14,9.43,5,,,,0,,4059.7,0,5,53,0,129295.1
PER,A140,Special Authorization requirement for SPS reasons,Hides and Skins,3.14,9.43,5,,,,0,,4059.7,0,3,53,0,129295.1
PER,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",Hides and Skins,1.44,5.66,3,,,,0,,1861.87,0,0,53,0,129295.1
PER,A830,Certification requirement,Hides and Skins,3.14,9.43,5,,,,0,,4059.7,0,5,53,0,129295.1
PER,A840,Inspection requirement,Hides and Skins,3.14,9.43,5,,,,0,,4059.7,0,5,53,0,129295.1
PER,A860,Quarantine requirement,Hides and Skins,1.44,5.66,3,,,,0,,1861.87,0,0,53,0,129295.1
PER,ALL,ALL MEASURES,Hides and Skins,15.45,50.94,27,,,,0,,19981.88,0,5,53,0,129295.1
PER,B,Technical barriers to trade,Hides and Skins,12.32,43.4,23,,,,0,,15932.35,0,0,53,0,129295.1
PER,B140,Authorization requirement for TBT reasons,Hides and Skins,12.32,43.4,23,,,,0,,15932.35,0,0,53,0,129295.1
PER,A,Sanitary and phytosanitary measures,Wood,21.07,34.12,72,,,,0,,239720.03,0,21,211,0,1137665.48
PER,A140,Special Authorization requirement for SPS reasons,Wood,21.07,34.12,72,,,,0,,239720.03,0,21,211,0,1137665.48
PER,A150,Registration requirements for importers,Wood,9.27,19.43,41,,,,0,,105503.27,0,0,211,0,1137665.48
PER,A320,Marking requirements,Wood,0.93,2.37,5,,,,0,,10582.76,0,0,211,0,1137665.48
PER,A490,Hygienic requirements n.e.s.,Wood,9.27,19.43,41,,,,0,,105503.27,0,0,211,0,1137665.48
PER,A530,Fumigation,Wood,2.73,3.79,8,,,,0,,31010.16,0,0,211,0,1137665.48
PER,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",Wood,2.71,2.37,5,,,,0,,30833.49,0,0,211,0,1137665.48
PER,A640,Storage and transport conditions,Wood,2.71,2.37,5,,,,0,,30833.49,0,5,211,0,1137665.48
PER,A830,Certification requirement,Wood,21.07,34.12,72,,,,0,,239720.03,0,21,211,0,1137665.48
PER,A840,Inspection requirement,Wood,20.41,29.86,63,,,,0,,232216.36,0,0,211,0,1137665.48
PER,A860,Quarantine requirement,Wood,21.07,34.12,72,,,,0,,239720.03,0,21,211,0,1137665.48
PER,ALL,ALL MEASURES,Wood,24.78,38.39,81,,,,0,,281911.32,0,25,211,0,1137665.48
PER,B,Technical barriers to trade,Wood,13.43,9,19,,,,0,,152762.66,0,4,211,0,1137665.48
PER,B140,Authorization requirement for TBT reasons,Wood,1.94,2.37,5,,,,0,,22078.61,0,2,211,0,1137665.48
PER,B150,Registration requirement for importers for TBT reasons,Wood,1.89,1.42,3,,,,0,,21537.71,0,0,211,0,1137665.48
PER,B310,Labelling requirements,Wood,11.49,6.64,14,,,,0,,130684.05,0,0,211,0,1137665.48
PER,B410,TBT regulations on production processes,Wood,1.31,2.37,5,,,,0,,14956.55,0,0,211,0,1137665.48
PER,B700,Product quality or performance requirement,Wood,1.31,2.37,5,,,,0,,14956.55,0,0,211,0,1137665.48
PER,B810,Product registration requirement,Wood,2.6,3.32,7,,,,0,,29627.28,0,2,211,0,1137665.48
PER,B820,Testing requirement,Wood,2.6,3.32,7,,,,0,,29627.28,0,0,211,0,1137665.48
PER,B830,Certification requirement,Wood,4.5,4.74,10,,,,0,,51164.99,0,0,211,0,1137665.48
PER,B840,Inspection requirement,Wood,2.6,3.32,7,,,,0,,29627.28,0,0,211,0,1137665.48
PER,A,Sanitary and phytosanitary measures,Textiles and Clothing,14.46,5.41,41,,,,0,,267113.47,0,17,758,0,1847698.46
PER,A140,Special Authorization requirement for SPS reasons,Textiles and Clothing,14.46,5.41,41,,,,0,,267113.47,0,14,758,0,1847698.46
PER,A150,Registration requirements for importers,Textiles and Clothing,0.07,2.24,17,,,,0,,1276.08,0,0,758,0,1847698.46
PER,A320,Marking requirements,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A330,Packaging requirements,Textiles and Clothing,0.01,0.26,2,,,,0,,206.73,0,1,758,0,1847698.46
PER,A420,Hygienic practices during production,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A490,Hygienic requirements n.e.s.,Textiles and Clothing,0.07,2.24,17,,,,0,,1276.08,0,0,758,0,1847698.46
PER,A510,Cold/heat treatment,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A520,Irradiation,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A530,Fumigation,Textiles and Clothing,0.09,0.26,2,,,,0,,1688.58,0,0,758,0,1847698.46
PER,A590,"Treatment for elimination of plant and animal pests and disease-causing organisms in the final product, n.e.s.",Textiles and Clothing,0.01,0.53,4,,,,0,,219,0,0,758,0,1847698.46
PER,A640,Storage and transport conditions,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A820,Testing requirement,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A830,Certification requirement,Textiles and Clothing,14.46,5.41,41,,,,0,,267113.47,0,17,758,0,1847698.46
PER,A840,Inspection requirement,Textiles and Clothing,14.43,4.22,32,,,,0,,266570.93,0,7,758,0,1847698.46
PER,A851,Origin of materials and parts,Textiles and Clothing,0,0.13,1,,,,0,,70.54,0,1,758,0,1847698.46
PER,A860,Quarantine requirement,Textiles and Clothing,13.34,5.01,38,,,,0,,246544.48,0,10,758,0,1847698.46
PER,A900,SPS measures n.e.s.,Textiles and Clothing,0.08,0.13,1,,,,0,,1552.39,0,0,758,0,1847698.46
PER,ALL,ALL MEASURES,Textiles and Clothing,15.57,5.67,43,,,,0,,287736.94,0,19,758,0,1847698.46
PER,B,Technical barriers to trade,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,2,758,0,1847698.46
PER,B310,Labelling requirements,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,1,758,0,1847698.46
PER,B410,TBT regulations on production processes,Textiles and Clothing,0.02,0.13,1,,,,0,,416.97,0,0,758,0,1847698.46
PER,B700,Product quality or performance requirement,Textiles and Clothing,0.02,0.13,1,,,,0,,416.97,0,0,758,0,1847698.46
PER,B810,Product registration requirement,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,1,758,0,1847698.46
PER,B820,Testing requirement,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,0,758,0,1847698.46
PER,B830,Certification requirement,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,0,758,0,1847698.46
PER,B840,Inspection requirement,Textiles and Clothing,1.12,0.26,2,,,,0,,20623.47,0,0,758,0,1847698.46
PER,D,Price control measures,Textiles and Clothing,5.61,0.13,1,,,,0,,103631.31,0,0,758,0,1847698.46
PER,D210,Countervailing investigation,Textiles and Clothing,5.61,0.13,1,,,,0,,103631.31,0,0,758,0,1847698.46
PER,ALL,ALL MEASURES,Footwear,91.54,50,23,,,,0,,376878.31,0,0,46,0,411722.64
PER,B,Technical barriers to trade,Footwear,91.54,50,23,,,,0,,376878.31,0,0,46,0,411722.64
PER,B140,Authorization requirement for TBT reasons,Footwear,17.39,19.57,9,,,,0,,71588.51,0,0,46,0,411722.64
PER,B310,Labelling requirements,Footwear,91.03,45.65,21,,,,0,,374776.04,0,0,46,0,411722.64
PER,ALL,ALL MEASURES,Metals,2.61,0.94,5,,,,0,,88369.7,0,2,531,0,3383631.33
PER,B,Technical barriers to trade,Metals,2.61,0.94,5,,,,0,,88369.7,0,2,531,0,3383631.33
